                   Posisi,                    Waktu,                   Fungsi
        0.000000000000000,        0.000000000000000,        0.000000000000000
        0.100000000000000,        0.000000000000000,        0.309017002689348
        0.200000000000000,        0.000000000000000,        0.587785266437776
        0.300000000000000,        0.000000000000000,        0.809017009790693
        0.400000000000000,        0.000000000000000,        0.951056527101203
        0.500000000000000,        0.000000000000000,        0.999999999999999
        0.600000000000000,        0.000000000000000,        0.951056500086077
        0.700000000000000,        0.000000000000000,        0.809016958404871
        0.800000000000000,        0.000000000000000,        0.587785195711260
        0.900000000000000,        0.000000000000000,        0.309016919545342
        1.000000000000000,        0.000000000000000,       -0.000000087422780
        0.000000000000000,        0.000500000000000,        0.000000000000000
        0.100000000000000,        0.000500000000000,        0.305235910321733
        0.200000000000000,        0.000500000000000,        0.580120564842385
        0.300000000000000,        0.000500000000000,        0.798159893835969
        0.400000000000000,        0.000500000000000,        0.938062382055398
        0.500000000000000,        0.000500000000000,        0.986139860267684
        0.600000000000000,        0.000500000000000,        0.937686977398627
        0.700000000000000,        0.000500000000000,        0.797446740442389
        0.800000000000000,        0.000500000000000,        0.579146854281911
        0.900000000000000,        0.000500000000000,        0.304156035516398
        1.000000000000000,        0.000500000000000,        0.000000000000000
        0.000000000000000,        0.001000000000000,        0.000000000000000
        0.100000000000000,        0.001000000000000,        0.301442003346598
        0.200000000000000,        0.001000000000000,        0.572540660779610
        0.300000000000000,        0.001000000000000,        0.787445300731352
        0.400000000000000,        0.001000000000000,        0.925244931666428
        0.500000000000000,        0.001000000000000,        0.972471383833895
        0.600000000000000,        0.001000000000000,        0.924504998583506
        0.700000000000000,        0.001000000000000,        0.786041536939969
        0.800000000000000,        0.001000000000000,        0.570634837268479
        0.900000000000000,        0.001000000000000,        0.299446381295858
        1.000000000000000,        0.001000000000000,        0.000000000000000
        0.000000000000000,        0.001500000000000,        0.000000000000000
        0.100000000000000,        0.001500000000000,        0.297649085107400
        0.200000000000000,        0.001500000000000,        0.565042293814551
        0.300000000000000,        0.001500000000000,        0.776869878733637
        0.400000000000000,        0.001500000000000,        0.912601356570763
        0.500000000000000,        0.001500000000000,        0.958991832269705
        0.600000000000000,        0.001500000000000,        0.911507920088839
        0.700000000000000,        0.001500000000000,        0.774798997374642
        0.800000000000000,        0.001500000000000,        0.562256800285172
        0.900000000000000,        0.001500000000000,        0.294866886007540
        1.000000000000000,        0.001500000000000,        0.000000000000000
        0.000000000000000,        0.002000000000000,        0.000000000000000
        0.100000000000000,        0.002000000000000,        0.293867100557369
        0.200000000000000,        0.002000000000000,        0.557623842772289
        0.300000000000000,        0.002000000000000,        0.766430558968109
        0.400000000000000,        0.002000000000000,        0.900128816332799
        0.500000000000000,        0.002000000000000,        0.945698466254983
        0.600000000000000,        0.002000000000000,        0.898693123020332
        0.700000000000000,        0.002000000000000,        0.763717988444169
        0.800000000000000,        0.002000000000000,        0.554015709520343
        0.900000000000000,        0.002000000000000,        0.290402128195698
        1.000000000000000,        0.002000000000000,        0.000000000000000
        0.000000000000000,        0.002500000000000,        0.000000000000000
        0.100000000000000,        0.002500000000000,        0.290103305764563
        0.200000000000000,        0.002500000000000,        0.550284615170801
        0.300000000000000,        0.002500000000000,        0.756124598164032
        0.400000000000000,        0.002500000000000,        0.887824495301976
        0.500000000000000,        0.002500000000000,        0.932588551981526
        0.600000000000000,        0.002500000000000,        0.886058159818461
        0.700000000000000,        0.002500000000000,        0.752797725000477
        0.800000000000000,        0.002500000000000,        0.545911763789779
        0.900000000000000,        0.002500000000000,        0.286040566620496
        1.000000000000000,        0.002500000000000,        0.000000000000000
        0.000000000000000,        0.003000000000000,        0.000000000000000
        0.100000000000000,        0.003000000000000,        0.286363056219772
        0.200000000000000,        0.003000000000000,        0.543024418176076
        0.300000000000000,        0.003000000000000,        0.745949562807780
        0.400000000000000,        0.003000000000000,        0.875685635825145
        0.500000000000000,        0.003000000000000,        0.919659388441595
        0.600000000000000,        0.003000000000000,        0.873600759044105
        0.700000000000000,        0.003000000000000,        0.742037359104593
        0.800000000000000,        0.003000000000000,        0.537943563557970
        0.900000000000000,        0.003000000000000,        0.281773370410118
        1.000000000000000,        0.003000000000000,        0.000000000000000
        0.000000000000000,        0.003500000000000,        0.000000000000000
        0.100000000000000,        0.003500000000000,        0.282650344436839
        0.200000000000000,        0.003500000000000,        0.535843302037635
        0.300000000000000,        0.003500000000000,        0.735903289338683
        0.400000000000000,        0.003500000000000,        0.863709561591394
        0.500000000000000,        0.003500000000000,        0.906908331410634
        0.600000000000000,        0.003500000000000,        0.861318780597482
        0.700000000000000,        0.003500000000000,        0.731435812347877
        0.800000000000000,        0.003500000000000,        0.530108820513227
        0.900000000000000,        0.003500000000000,        0.277593630371742
        1.000000000000000,        0.003500000000000,        0.000000000000000
        0.000000000000000,        0.004000000000000,        0.000000000000000
        0.100000000000000,        0.004000000000000,        0.278968171082333
        0.200000000000000,        0.004000000000000,        0.528741409080853
        0.300000000000000,        0.004000000000000,        0.725983838338043
        0.400000000000000,        0.004000000000000,        0.851893692412130
        0.500000000000000,        0.004000000000000,        0.894332807684177
        0.600000000000000,        0.004000000000000,        0.849210162952118
        0.700000000000000,        0.004000000000000,        0.720991732194076
        0.800000000000000,        0.004000000000000,        0.522404785705648
        0.900000000000000,        0.004000000000000,        0.273495820992012
        1.000000000000000,        0.004000000000000,        0.000000000000000
        0.000000000000000,        0.004500000000000,        0.000000000000000
        0.100000000000000,        0.004500000000000,        0.275318804446857
        0.200000000000000,        0.004500000000000,        0.521718887158752
        0.300000000000000,        0.004500000000000,        0.716189451199892
        0.400000000000000,        0.004500000000000,        0.840235551669606
        0.500000000000000,        0.004500000000000,        0.881930320090848
        0.600000000000000,        0.004500000000000,        0.837272878749704
        0.700000000000000,        0.004500000000000,        0.710703507202476
        0.800000000000000,        0.004500000000000,        0.514828505303547
        0.900000000000000,        0.004500000000000,        0.269475428906953
        1.000000000000000,        0.004500000000000,        0.000000000000000
        0.000000000000000,        0.005000000000000,        0.000000000000000
        0.100000000000000,        0.005000000000000,        0.271703964229986
        0.200000000000000,        0.005000000000000,        0.514775842297799
        0.300000000000000,        0.005000000000000,        0.706518512645845
        0.400000000000000,        0.005000000000000,        0.828732767844291
        0.500000000000000,        0.005000000000000,        0.869698445892385
        0.600000000000000,        0.005000000000000,        0.825504903199136
        0.700000000000000,        0.005000000000000,        0.700569306464692
        0.800000000000000,        0.005000000000000,        0.507376970899116
        0.900000000000000,        0.005000000000000,        0.265528693042604
        1.000000000000000,        0.005000000000000,        0.000000000000000
        0.000000000000000,        0.005500000000000,        0.000000000000000
        0.100000000000000,        0.005500000000000,        0.268124953459715
        0.200000000000000,        0.005500000000000,        0.507912314986544
        0.300000000000000,        0.005500000000000,        0.696969519838238
        0.400000000000000,        0.005500000000000,        0.817383071599546
        0.500000000000000,        0.005500000000000,        0.857634831269124
        0.600000000000000,        0.005500000000000,        0.813904194616079
        0.700000000000000,        0.005500000000000,        0.690587125537918
        0.800000000000000,        0.005500000000000,        0.500047205496902
        0.900000000000000,        0.005500000000000,        0.261652420469066
        1.000000000000000,        0.005500000000000,        0.000000000000000
        0.000000000000000,        0.006000000000000,        0.000000000000000
        0.100000000000000,        0.006000000000000,        0.264582754468104
        0.200000000000000,        0.006000000000000,        0.501128270528201
        0.300000000000000,        0.006000000000000,        0.687541057644647
        0.400000000000000,        0.006000000000000,        0.806184289813881
        0.500000000000000,        0.006000000000000,        0.845737184005588
        0.600000000000000,        0.006000000000000,        0.802468684654997
        0.700000000000000,        0.006000000000000,        0.680754830422426
        0.800000000000000,        0.006000000000000,        0.492836310484113
        0.900000000000000,        0.006000000000000,        0.257843854162313
        1.000000000000000,        0.006000000000000,        0.000000000000000
        0.000000000000000,        0.006500000000000,        0.000000000000000
        0.100000000000000,        0.006500000000000,        0.261078099667103
        0.200000000000000,        0.006500000000000,        0.494423597560119
        0.300000000000000,        0.006500000000000,        0.678231779155235
        0.400000000000000,        0.006500000000000,        0.795134337755514
        0.500000000000000,        0.006500000000000,        0.834003265805505
        0.600000000000000,        0.006500000000000,        0.791196275519739
        0.700000000000000,        0.006500000000000,        0.671070196067301
        0.800000000000000,        0.006500000000000,        0.485741489141787
        0.900000000000000,        0.006500000000000,        0.254100576764458
        1.000000000000000,        0.006500000000000,        0.000000000000000
        0.000000000000000,        0.007000000000000,        0.000000000000000
        0.100000000000000,        0.007000000000000,        0.257611524445342
        0.200000000000000,        0.007000000000000,        0.487798111120162
        0.300000000000000,        0.007000000000000,        0.669040390475886
        0.400000000000000,        0.007000000000000,        0.784231210351809
        0.500000000000000,        0.007000000000000,        0.822430885088072
        0.600000000000000,        0.007000000000000,        0.780084841784226
        0.700000000000000,        0.007000000000000,        0.661530938416227
        0.800000000000000,        0.007000000000000,        0.478760056253926
        0.900000000000000,        0.007000000000000,        0.250420439605085
        1.000000000000000,        0.007000000000000,        0.000000000000000
        0.000000000000000,        0.007500000000000,        0.000000000000000
        0.100000000000000,        0.007500000000000,        0.254183407224027
        0.200000000000000,        0.007500000000000,        0.481251558052610
        0.300000000000000,        0.007500000000000,        0.659965638907467
        0.400000000000000,        0.007500000000000,        0.773472973263299
        0.500000000000000,        0.007500000000000,        0.811017890696995
        0.600000000000000,        0.007500000000000,        0.769132234977323
        0.700000000000000,        0.007500000000000,        0.652134740216077
        0.800000000000000,        0.007500000000000,        0.471889439668089
        0.900000000000000,        0.007500000000000,        0.246801509662325
        1.000000000000000,        0.007500000000000,        0.000000000000000
        0.000000000000000,        0.008000000000000,        0.000000000000000
        0.100000000000000,        0.008000000000000,        0.250794000174597
        0.200000000000000,        0.008000000000000,        0.474783623424716
        0.300000000000000,        0.008000000000000,        0.651006303766602
