                 Posisi X,                 Posisi Y,                   Fungsi
        0.000000000000000,        0.000000000000000,        1.000000000000000
        0.100000000000000,        0.000000000000000,        1.000000000000000
        0.200000000000000,        0.000000000000000,        1.000000000000000
        0.300000000000000,        0.000000000000000,        1.000000000000000
        0.400000000000000,        0.000000000000000,        1.000000000000000
        0.500000000000000,        0.000000000000000,        1.000000000000000
        0.600000000000000,        0.000000000000000,        1.000000000000000
        0.700000000000000,        0.000000000000000,        1.000000000000000
        0.800000000000000,        0.000000000000000,        1.000000000000000
        0.900000000000000,        0.000000000000000,        1.000000000000000
        1.000000000000000,        0.000000000000000,        1.000000000000000
        1.100000000000000,        0.000000000000000,        1.000000000000000
        1.200000000000000,        0.000000000000000,        1.000000000000000
        1.300000000000000,        0.000000000000000,        1.000000000000000
        1.400000000000000,        0.000000000000000,        1.000000000000000
        1.500000000000000,        0.000000000000000,        1.000000000000000
        1.600000000000000,        0.000000000000000,        1.000000000000000
        1.700000000000000,        0.000000000000000,        1.000000000000000
        1.800000000000000,        0.000000000000000,        1.000000000000000
        1.900000000000000,        0.000000000000000,        1.000000000000000
        2.000000000000000,        0.000000000000000,        1.000000000000000
        0.000000000000000,        0.100000000000000,        1.000000000000000
        0.100000000000000,        0.100000000000000,        0.997519362935088
        0.200000000000000,        0.100000000000000,        0.995615217760369
        0.300000000000000,        0.100000000000000,        0.994878146944513
        0.400000000000000,        0.100000000000000,        0.995769588119674
        0.500000000000000,        0.100000000000000,        0.998808911548797
        0.600000000000000,        0.100000000000000,        1.004298979541144
        0.700000000000000,        0.100000000000000,        1.012670840906959
        0.800000000000000,        0.100000000000000,        1.024079450417041
        0.900000000000000,        0.100000000000000,        1.038878344402310
        1.000000000000000,        0.100000000000000,        1.057045978075282
        1.100000000000000,        0.100000000000000,        1.078777814935476
        1.200000000000000,        0.100000000000000,        1.103685253324415
        1.300000000000000,        0.100000000000000,        1.131508759011261
        1.400000000000000,        0.100000000000000,        1.161076664467231
        1.500000000000000,        0.100000000000000,        1.191122759082563
        1.600000000000000,        0.100000000000000,        1.219097155387541
        1.700000000000000,        0.100000000000000,        1.241966985024264
        1.800000000000000,        0.100000000000000,        1.254962841182235
        1.900000000000000,        0.100000000000000,        1.251695831697470
        2.000000000000000,        0.100000000000000,        1.221402758160170
        0.000000000000000,        0.200000000000000,        1.000000000000000
        0.100000000000000,        0.200000000000000,        0.996585970718239
        0.200000000000000,        0.200000000000000,        0.994344690979385
        0.300000000000000,        0.200000000000000,        0.994317162175043
        0.400000000000000,        0.200000000000000,        0.997602992482433
        0.500000000000000,        0.200000000000000,        1.004958098351165
        0.600000000000000,        0.200000000000000,        1.017308348334607
        0.700000000000000,        0.200000000000000,        1.035108459225145
        0.800000000000000,        0.200000000000000,        1.059128986195113
        0.900000000000000,        0.200000000000000,        1.089538102288015
        1.000000000000000,        0.200000000000000,        1.126918421783243
        1.100000000000000,        0.200000000000000,        1.170966426762423
        1.200000000000000,        0.200000000000000,        1.221734057877736
        1.300000000000000,        0.200000000000000,        1.277858968007614
        1.400000000000000,        0.200000000000000,        1.338031177854447
        1.500000000000000,        0.200000000000000,        1.398827837338942
        1.600000000000000,        0.200000000000000,        1.456324411314418
        1.700000000000000,        0.200000000000000,        1.503851495096108
        1.800000000000000,        0.200000000000000,        1.533469995725572
        1.900000000000000,        0.200000000000000,        1.534022113380452
        2.000000000000000,        0.200000000000000,        1.491824697641270
        0.000000000000000,        0.300000000000000,        1.000000000000000
        0.100000000000000,        0.300000000000000,        0.998603722184620
        0.200000000000000,        0.300000000000000,        0.998862323153318
        0.300000000000000,        0.300000000000000,        1.002458350013810
        0.400000000000000,        0.300000000000000,        1.010721336174027
        0.500000000000000,        0.300000000000000,        1.025119203404276
        0.600000000000000,        0.300000000000000,        1.046540618728941
        0.700000000000000,        0.300000000000000,        1.076204763732343
        0.800000000000000,        0.300000000000000,        1.114600790397900
        0.900000000000000,        0.300000000000000,        1.162738284286780
        1.000000000000000,        0.300000000000000,        1.220634140694565
        1.100000000000000,        0.300000000000000,        1.288868402643138
        1.200000000000000,        0.300000000000000,        1.366460834876128
        1.300000000000000,        0.300000000000000,        1.452736778540552
        1.400000000000000,        0.300000000000000,        1.544555641831795
        1.500000000000000,        0.300000000000000,        1.638447784113215
        1.600000000000000,        0.300000000000000,        1.727481591772630
        1.700000000000000,        0.300000000000000,        1.803509985148202
        1.800000000000000,        0.300000000000000,        1.854406693155175
        1.900000000000000,        0.300000000000000,        1.866238402458852
        2.000000000000000,        0.300000000000000,        1.822118800390509
        0.000000000000000,        0.400000000000000,        1.000000000000000
        0.100000000000000,        0.400000000000000,        1.004547626102233
        0.200000000000000,        0.400000000000000,        1.011293938101708
        0.300000000000000,        0.400000000000000,        1.022200493242568
        0.400000000000000,        0.400000000000000,        1.039290655963897
        0.500000000000000,        0.400000000000000,        1.063998670545431
        0.600000000000000,        0.400000000000000,        1.098013173769310
        0.700000000000000,        0.400000000000000,        1.142243532820641
        0.800000000000000,        0.400000000000000,        1.198108098982014
        0.900000000000000,        0.400000000000000,        1.266039872838942
        1.000000000000000,        0.400000000000000,        1.347143611472930
        1.100000000000000,        0.400000000000000,        1.441061741348631
        1.200000000000000,        0.400000000000000,        1.547985493092015
        1.300000000000000,        0.400000000000000,        1.665726040541341
        1.400000000000000,        0.400000000000000,        1.792062084787511
        1.500000000000000,        0.400000000000000,        1.921120606372332
        1.600000000000000,        0.400000000000000,        2.045933666764339
        1.700000000000000,        0.400000000000000,        2.154736884057951
        1.800000000000000,        0.400000000000000,        2.233576795394478
        1.900000000000000,        0.400000000000000,        2.263893473078062
        2.000000000000000,        0.400000000000000,        2.225540928492468
        0.000000000000000,        0.500000000000000,        1.000000000000000
        0.100000000000000,        0.500000000000000,        1.014999834906082
        0.200000000000000,        0.500000000000000,        1.032581098751183
        0.300000000000000,        0.500000000000000,        1.055305388771155
        0.400000000000000,        0.500000000000000,        1.085225117745700
        0.500000000000000,        0.500000000000000,        1.124504799259664
        0.600000000000000,        0.500000000000000,        1.174550172325179
        0.700000000000000,        0.500000000000000,        1.237159141500119
        0.800000000000000,        0.500000000000000,        1.313214233931452
        0.900000000000000,        0.500000000000000,        1.404248004185468
        1.000000000000000,        0.500000000000000,        1.510551566073574
        1.100000000000000,        0.500000000000000,        1.633107287059121
        1.200000000000000,        0.500000000000000,        1.770903930708927
        1.300000000000000,        0.500000000000000,        1.923220680441861
        1.400000000000000,        0.500000000000000,        2.086062920986505
