                   Posisi,                    Waktu,                   Fungsi
        0.000000000000000,        0.000000000000000,        0.000000000000000
       10.000000000000000,        0.000000000000000,        0.500000000000000
       20.000000000000000,        0.000000000000000,        1.000000000000000
       30.000000000000000,        0.000000000000000,        0.875000000000000
       40.000000000000000,        0.000000000000000,        0.750000000000000
       50.000000000000000,        0.000000000000000,        0.625000000000000
       60.000000000000000,        0.000000000000000,        0.500000000000000
       70.000000000000000,        0.000000000000000,        0.375000000000000
       80.000000000000000,        0.000000000000000,        0.250000000000000
       90.000000000000000,        0.000000000000000,        0.125000000000000
      100.000000000000000,        0.000000000000000,        0.000000000000000
        0.000000000000000,        0.050000000000000,        0.000000000000000
       10.000000000000000,        0.050000000000000,        0.500000000000000
       20.000000000000000,        0.050000000000000,        0.921875000000000
       30.000000000000000,        0.050000000000000,        0.865234375000000
       40.000000000000000,        0.050000000000000,        0.748779296875000
       50.000000000000000,        0.050000000000000,        0.624847412109375
       60.000000000000000,        0.050000000000000,        0.499980926513672
       70.000000000000000,        0.050000000000000,        0.374997615814209
       80.000000000000000,        0.050000000000000,        0.249999701976776
       90.000000000000000,        0.050000000000000,        0.124999962747097
      100.000000000000000,        0.050000000000000,        0.000000000000000
        0.000000000000000,        0.100000000000000,        0.000000000000000
       10.000000000000000,        0.100000000000000,        0.490234375000000
       20.000000000000000,        0.100000000000000,        0.860839843750000
       30.000000000000000,        0.100000000000000,        0.850128173828125
       40.000000000000000,        0.100000000000000,        0.745956420898438
       50.000000000000000,        0.100000000000000,        0.624377727508545
       60.000000000000000,        0.100000000000000,        0.499907612800598
       70.000000000000000,        0.100000000000000,        0.374986626207829
       80.000000000000000,        0.100000000000000,        0.249998100101948
       90.000000000000000,        0.100000000000000,        0.124999734573066
      100.000000000000000,        0.100000000000000,        0.000000000000000
        0.000000000000000,        0.150000000000000,        0.000000000000000
       10.000000000000000,        0.150000000000000,        0.475280761718750
       20.000000000000000,        0.150000000000000,        0.811305999755859
       30.000000000000000,        0.150000000000000,        0.832253932952881
       40.000000000000000,        0.150000000000000,        0.741546273231506
       50.000000000000000,        0.150000000000000,        0.623465031385422
       60.000000000000000,        0.150000000000000,        0.499737166799605
       70.000000000000000,        0.150000000000000,        0.374956878018565
       80.000000000000000,        0.150000000000000,        0.249993151650415
       90.000000000000000,        0.150000000000000,        0.124998944886102
      100.000000000000000,        0.150000000000000,        0.000000000000000
        0.000000000000000,        0.200000000000000,        0.000000000000000
       10.000000000000000,        0.200000000000000,        0.457873821258545
       20.000000000000000,        0.200000000000000,        0.769745469093323
       30.000000000000000,        0.200000000000000,        0.813101917505264
       40.000000000000000,        0.200000000000000,        0.735730573534966
       50.000000000000000,        0.200000000000000,        0.622032241080888
       60.000000000000000,        0.200000000000000,        0.499426514987135
       70.000000000000000,        0.200000000000000,        0.374895116843618
       80.000000000000000,        0.200000000000000,        0.249981621454026
       90.000000000000000,        0.200000000000000,        0.124996911346329
      100.000000000000000,        0.200000000000000,        0.000000000000000
        0.000000000000000,        0.250000000000000,        0.000000000000000
       10.000000000000000,        0.250000000000000,        0.439623549580574
       20.000000000000000,        0.250000000000000,        0.733899785205722
       30.000000000000000,        0.250000000000000,        0.793530232971534
       40.000000000000000,        0.250000000000000,        0.728743239407777
       50.000000000000000,        0.250000000000000,        0.620045400110030
       60.000000000000000,        0.250000000000000,        0.498937450859557
       70.000000000000000,        0.250000000000000,        0.374786221671911
       80.000000000000000,        0.250000000000000,        0.249959107717800
       90.000000000000000,        0.250000000000000,        0.124992571974472
      100.000000000000000,        0.250000000000000,        0.000000000000000
        0.000000000000000,        0.300000000000000,        0.000000000000000
       10.000000000000000,        0.300000000000000,        0.421455135336146
       20.000000000000000,        0.300000000000000,        0.702298009942751
       30.000000000000000,        0.300000000000000,        0.774027830897467
       40.000000000000000,        0.300000000000000,        0.720816583431770
       50.000000000000000,        0.300000000000000,        0.617503304368938
       60.000000000000000,        0.300000000000000,        0.498239278899774
       70.000000000000000,        0.300000000000000,        0.374614464581130
       80.000000000000000,        0.300000000000000,        0.249920210357800
       90.000000000000000,        0.300000000000000,        0.124984455275579
      100.000000000000000,        0.300000000000000,        0.000000000000000
        0.000000000000000,        0.350000000000000,        0.000000000000000
       10.000000000000000,        0.350000000000000,        0.403878602744953
       20.000000000000000,        0.350000000000000,        0.673961811662366
       30.000000000000000,        0.350000000000000,        0.754868172559867
       40.000000000000000,        0.350000000000000,        0.712158872189928
       50.000000000000000,        0.350000000000000,        0.614427247162916
       60.000000000000000,        0.350000000000000,        0.497309673142837
       70.000000000000000,        0.350000000000000,        0.374364583873427
       80.000000000000000,        0.350000000000000,        0.249858787661976
       90.000000000000000,        0.350000000000000,        0.124970689914431
      100.000000000000000,        0.350000000000000,        0.000000000000000
        0.000000000000000,        0.400000000000000,        0.000000000000000
       10.000000000000000,        0.400000000000000,        0.387154178516511
       20.000000000000000,        0.400000000000000,        0.648224152631322
       30.000000000000000,        0.400000000000000,        0.736199007522556
       40.000000000000000,        0.400000000000000,        0.702947435978130
       50.000000000000000,        0.400000000000000,        0.610852574012308
       60.000000000000000,        0.400000000000000,        0.496134399592844
       70.000000000000000,        0.400000000000000,        0.374022586311923
       80.000000000000000,        0.400000000000000,        0.249768250274776
       90.000000000000000,        0.400000000000000,        0.124949048720170
      100.000000000000000,        0.400000000000000,        0.000000000000000
        0.000000000000000,        0.450000000000000,        0.000000000000000
       10.000000000000000,        0.450000000000000,        0.371393652966298
       20.000000000000000,        0.450000000000000,        0.624617197034598
       30.000000000000000,        0.450000000000000,        0.718094834768508
       40.000000000000000,        0.450000000000000,        0.693329003081200
       50.000000000000000,        0.450000000000000,        0.606822355843487
       60.000000000000000,        0.450000000000000,        0.494706417464059
       70.000000000000000,        0.450000000000000,        0.373576273201297
       80.000000000000000,        0.450000000000000,        0.249641852946265
       90.000000000000000,        0.450000000000000,        0.124917018158411
      100.000000000000000,        0.450000000000000,        0.000000000000000
        0.000000000000000,        0.500000000000000,        0.000000000000000
       10.000000000000000,        0.500000000000000,        0.356622389354048
       20.000000000000000,        0.500000000000000,        0.602802550791268
       30.000000000000000,        0.500000000000000,        0.700587570310440
       40.000000000000000,        0.500000000000000,        0.683422993080141
       50.000000000000000,        0.500000000000000,        0.602382943200640
       60.000000000000000,        0.500000000000000,        0.493024715148287
       70.000000000000000,        0.500000000000000,        0.373015525912792
       80.000000000000000,        0.500000000000000,        0.249472957718599
       90.000000000000000,        0.500000000000000,        0.124871883333633
      100.000000000000000,        0.500000000000000,        0.000000000000000
        0.000000000000000,        0.550000000000000,        0.000000000000000
       10.000000000000000,        0.550000000000000,        0.342817110864445
       20.000000000000000,        0.550000000000000,        0.582527498240312
       30.000000000000000,        0.550000000000000,        0.683684489147886
       40.000000000000000,        0.550000000000000,        0.673325673853671
       50.000000000000000,        0.550000000000000,        0.597581006025725
       60.000000000000000,        0.550000000000000,        0.491093102853529
       70.000000000000000,        0.550000000000000,        0.372332402006110
       80.000000000000000,        0.550000000000000,        0.249255253956417
       90.000000000000000,        0.550000000000000,        0.124810819244777
      100.000000000000000,        0.550000000000000,        0.000000000000000
        0.000000000000000,        0.600000000000000,        0.000000000000000
       10.000000000000000,        0.600000000000000,        0.329928770428373
       20.000000000000000,        0.600000000000000,        0.563597281127266
       30.000000000000000,        0.600000000000000,        0.667378736233532
       40.000000000000000,        0.600000000000000,        0.663114223172660
       50.000000000000000,        0.600000000000000,        0.592461670272567
       60.000000000000000,        0.600000000000000,        0.488919086174982
       70.000000000000000,        0.600000000000000,        0.371521094021007
       80.000000000000000,        0.600000000000000,        0.248982929625536
       90.000000000000000,        0.600000000000000,        0.124730980636775
      100.000000000000000,        0.600000000000000,        0.000000000000000
        0.000000000000000,        0.650000000000000,        0.000000000000000
       10.000000000000000,        0.650000000000000,        0.317896237962188
       20.000000000000000,        0.650000000000000,        0.545857332619915
       30.000000000000000,        0.650000000000000,        0.651655496649221
       40.000000000000000,        0.650000000000000,        0.652850313244719
       50.000000000000000,        0.650000000000000,        0.587067427631888
       60.000000000000000,        0.650000000000000,        0.486512879837848
       70.000000000000000,        0.650000000000000,        0.370577796698678
       80.000000000000000,        0.650000000000000,        0.248650794386084
       90.000000000000000,        0.650000000000000,        0.124629584775842
